timestamp,num_request,size
1998-06-09 09:54:00,13514,65177339
1998-06-09 09:55:00,13099,70459640
1998-06-09 09:56:00,12833,71830851
1998-06-09 09:57:00,12962,72045016
1998-06-09 09:58:00,12752,27380857
1998-06-09 09:59:00,12542,64967407
1998-06-09 10:00:00,11971,63209423
1998-06-09 10:01:00,12397,61489941
1998-06-09 10:02:00,12275,78956894
1998-06-09 10:03:00,12215,64706942
1998-06-09 10:04:00,12095,66298613
1998-06-09 10:05:00,12342,64422712
1998-06-09 10:06:00,12426,56095669
1998-06-09 10:07:00,12903,61291949
1998-06-09 10:08:00,12940,58474626
1998-06-09 10:09:00,14141,70192431
1998-06-09 10:10:00,13351,64432817
1998-06-09 10:11:00,13261,54761949
1998-06-09 10:12:00,12691,60516867
1998-06-09 10:13:00,12925,64194087
1998-06-09 10:14:00,13167,69715804
1998-06-09 10:15:00,13653,56084952
1998-06-09 10:16:00,13303,54790473
1998-06-09 10:17:00,13182,68491668
1998-06-09 10:18:00,14022,79588263
1998-06-09 10:19:00,13795,62576545
1998-06-09 10:20:00,13032,54851271
1998-06-09 10:21:00,12828,57433686
1998-06-09 10:22:00,12453,65440375
1998-06-09 10:23:00,12819,56736834
1998-06-09 10:24:00,13919,61867834
1998-06-09 10:25:00,12778,60957963
1998-06-09 10:26:00,13286,72293731
1998-06-09 10:27:00,12441,65338724
1998-06-09 10:28:00,13738,74277088
1998-06-09 10:29:00,12722,56285795
1998-06-09 10:30:00,12671,62787269
1998-06-09 10:31:00,13459,64269189
1998-06-09 10:32:00,13606,59159370
1998-06-09 10:33:00,14356,77212163
1998-06-09 10:34:00,14322,55623186
1998-06-09 10:35:00,12959,56977071
1998-06-09 10:36:00,13714,62240895
1998-06-09 10:37:00,14006,72078561
1998-06-09 10:38:00,14383,80684687
1998-06-09 10:39:00,14590,73608062
1998-06-09 10:40:00,14098,72622927
1998-06-09 10:41:00,14623,75444208
1998-06-09 10:42:00,13961,76614312
1998-06-09 10:43:00,15175,70517336
1998-06-09 10:44:00,13915,62311326
1998-06-09 10:45:00,14218,66713659
1998-06-09 10:46:00,14265,64847028
1998-06-09 10:47:00,14038,72838134
1998-06-09 10:48:00,13899,81148487
1998-06-09 10:49:00,13377,69206313
1998-06-09 10:50:00,13347,67874952
1998-06-09 10:51:00,14687,72280116
1998-06-09 10:52:00,15478,80511532
1998-06-09 10:53:00,14773,74976945
1998-06-09 10:54:00,14464,70293972
1998-06-09 10:55:00,14614,83056675
1998-06-09 10:56:00,14176,72166232
1998-06-09 10:57:00,14857,71834419
1998-06-09 10:58:00,15260,75563662
1998-06-09 10:59:00,15376,100405255
1998-06-09 11:00:00,14649,68908586
1998-06-09 11:01:00,14248,79857669
1998-06-09 11:02:00,15352,73173353
1998-06-09 11:03:00,15415,85115137
1998-06-09 11:04:00,14815,74711112
1998-06-09 11:05:00,15035,75122062
1998-06-09 11:06:00,15399,101918228
1998-06-09 11:07:00,15786,82074806
1998-06-09 11:08:00,14800,89052130
1998-06-09 11:09:00,15410,76433122
1998-06-09 11:10:00,15058,86534516
1998-06-09 11:11:00,14965,81775801
1998-06-09 11:12:00,15262,64905392
1998-06-09 11:13:00,16534,74985336
1998-06-09 11:14:00,15845,80600551
1998-06-09 11:15:00,15743,73784958
1998-06-09 11:16:00,15146,82216826
1998-06-09 11:17:00,14242,61009194
1998-06-09 11:18:00,14675,73175427
1998-06-09 11:19:00,15274,76707227
1998-06-09 11:20:00,14911,90427897
1998-06-09 11:21:00,14124,75855779
1998-06-09 11:22:00,13857,76754131
1998-06-09 11:23:00,14124,68950145
1998-06-09 11:24:00,15562,74885563
1998-06-09 11:25:00,14996,73335757
1998-06-09 11:26:00,14301,71493425
1998-06-09 11:27:00,14964,96393244
1998-06-09 11:28:00,14647,76162505
1998-06-09 11:29:00,14882,70163049
1998-06-09 11:30:00,15309,88099637
1998-06-09 11:31:00,14123,71392275
1998-06-09 11:32:00,15457,92126513
1998-06-09 11:33:00,15872,79787910
1998-06-09 11:34:00,14594,83256631
1998-06-09 11:35:00,15741,74315261
1998-06-09 11:36:00,13815,70381301
